ioc_id,pattern_code,pattern_name,pincode,district,state,date_detected,first_date,last_date,risk_score,risk_level,indicator_value,threshold,description,recommended_action,alert_id,alert_status,assigned_to,created_at,priority
IOC-MES-006266,MES,Mass Enrollment Spike,272192,Siddharthnagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.585679631857375,HIGH,44.644444444444446,4.0,Enrollment velocity 44.64x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001028,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-024858,BIO,Biometric Churn,816108,Sahebganj,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.559756099139714,HIGH,6.774288518155054,0.3,Biometric recapture ratio 677.4% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001054,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-048888,CPS,Coordinated PIN Spike,272192,Siddharthnagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.585679631857375,HIGH,31.851051349575915,6.0,"Coordinated spike: Enrollment 44.6x, Demo 35.4x, Bio 15.5x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001029,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-006989,MES,Mass Enrollment Spike,733210,Uttar Dinajpur,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.5843378259333285,HIGH,73.17777777777778,4.0,Enrollment velocity 73.18x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001031,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-046147,CPS,Coordinated PIN Spike,816108,Sahebganj,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.559756099139714,HIGH,31.13903335135481,6.0,"Coordinated spike: Enrollment 45.3x, Demo 31.5x, Bio 16.6x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001052,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049376,MPS,Multi-PIN Synchronization,"585226, 585227, 585326, 585327, 585328...",Bidar,Karnataka,2026-01-12,N/A,N/A,6.5600000000000005,HIGH,0.8,0.3,Synchronized spike across 20 PINs (80%) in district Bidar,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-001051,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-014933,DMS,Demographic Surge,262802,Kheri,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.562015094581098,HIGH,55.227053140096615,3.0,Demographic update velocity 55.23x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001050,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-005907,MES,Mass Enrollment Spike,262802,Kheri,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.562015094581098,HIGH,55.55555555555556,4.0,Enrollment velocity 55.56x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001049,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-048622,CPS,Coordinated PIN Spike,262802,Kheri,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.562015094581098,HIGH,44.56411866269031,6.0,"Coordinated spike: Enrollment 55.6x, Demo 55.2x, Bio 22.9x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001048,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-041092,BIO,Biometric Churn,262802,Kheri,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.562015094581098,HIGH,7.6152,0.3,Biometric recapture ratio 761.5% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001047,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-006037,MES,Mass Enrollment Spike,275101,Mau,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.566370989693387,HIGH,32.8,4.0,Enrollment velocity 32.80x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001046,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-041276,BIO,Biometric Churn,275101,Mau,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.566370989693387,HIGH,11.319783197831978,0.3,Biometric recapture ratio 1132.0% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001045,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-015072,DMS,Demographic Surge,275101,Mau,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.566370989693387,HIGH,40.43478260869565,3.0,Demographic update velocity 40.43x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001044,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-048726,CPS,Coordinated PIN Spike,275101,Mau,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.566370989693387,HIGH,31.11355970630809,6.0,"Coordinated spike: Enrollment 32.8x, Demo 40.4x, Bio 20.1x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001043,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-034133,BIO,Biometric Churn,141003,Ludhiana,Punjab,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.566558370259134,HIGH,6.588338448049101,0.3,Biometric recapture ratio 658.8% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001042,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-047432,CPS,Coordinated PIN Spike,141003,Ludhiana,Punjab,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.566558370259134,HIGH,32.545147863292584,6.0,"Coordinated spike: Enrollment 50.7x, Demo 28.9x, Bio 18.1x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001041,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-004017,MES,Mass Enrollment Spike,141003,Ludhiana,Punjab,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.566558370259134,HIGH,50.68888888888889,4.0,Enrollment velocity 50.69x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001040,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-012315,DMS,Demographic Surge,141003,Ludhiana,Punjab,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.566558370259134,HIGH,28.86231884057971,3.0,Demographic update velocity 28.86x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001039,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-000646,MES,Mass Enrollment Spike,824201,Gaya,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.5669534018475915,HIGH,48.82222222222222,4.0,Enrollment velocity 48.82x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001038,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-044960,CPS,Coordinated PIN Spike,824201,Gaya,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.5669534018475915,HIGH,36.89327159524931,6.0,"Coordinated spike: Enrollment 48.8x, Demo 39.9x, Bio 22.0x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001037,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-020403,BIO,Biometric Churn,824201,Gaya,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.5669534018475915,HIGH,8.310423304506145,0.3,Biometric recapture ratio 831.0% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001036,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-007999,DMS,Demographic Surge,824201,Gaya,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.5669534018475915,HIGH,39.88647342995169,3.0,Demographic update velocity 39.89x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001035,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-016305,DMS,Demographic Surge,733210,Uttar Dinajpur,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.5843378259333285,HIGH,59.567632850241544,3.0,Demographic update velocity 59.57x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001034,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-044480,BIO,Biometric Churn,733210,Uttar Dinajpur,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.5843378259333285,HIGH,4.080777406620103,0.3,Biometric recapture ratio 408.1% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001033,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-049300,CPS,Coordinated PIN Spike,733210,Uttar Dinajpur,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.5843378259333285,HIGH,49.638763029235484,6.0,"Coordinated spike: Enrollment 73.2x, Demo 59.6x, Bio 16.2x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001032,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-041679,BIO,Biometric Churn,272192,Siddharthnagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.585679631857375,HIGH,6.423593827775012,0.3,Biometric recapture ratio 642.4% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001030,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-010387,DMS,Demographic Surge,480001,Chhindwara,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.501006970487418,HIGH,47.47584541062802,3.0,Demographic update velocity 47.48x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001104,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-002719,MES,Mass Enrollment Spike,480001,Chhindwara,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.501006970487418,HIGH,33.4,4.0,Enrollment velocity 33.40x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001105,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-046387,CPS,Coordinated PIN Spike,480001,Chhindwara,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,6.501006970487418,HIGH,35.88119836992855,6.0,"Coordinated spike: Enrollment 33.4x, Demo 47.5x, Bio 26.8x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001106,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-004449,MES,Mass Enrollment Spike,322230,Karauli,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.3460035530755485,HIGH,56.6,4.0,Enrollment velocity 56.60x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001178,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-047717,CPS,Coordinated PIN Spike,322230,Karauli,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.3460035530755485,HIGH,31.064237255620085,6.0,"Coordinated spike: Enrollment 56.6x, Demo 22.2x, Bio 14.4x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001177,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-002330,MES,Mass Enrollment Spike,560068,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.352407706146213,HIGH,36.733333333333334,4.0,Enrollment velocity 36.73x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001176,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-009912,DMS,Demographic Surge,560068,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.352407706146213,HIGH,28.88888888888889,3.0,Demographic update velocity 28.89x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001175,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-025475,BIO,Biometric Churn,560068,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.352407706146213,HIGH,5.816696914700544,0.3,Biometric recapture ratio 581.7% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001174,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-046201,CPS,Coordinated PIN Spike,560068,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.352407706146213,HIGH,25.730873111378525,6.0,"Coordinated spike: Enrollment 36.7x, Demo 28.9x, Bio 11.6x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001173,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049654,MPS,Multi-PIN Synchronization,"140401, 140417, 140701, 140702, 147001...",Patiala,Punjab,2026-01-12,N/A,N/A,6.358024691358024,HIGH,0.48148148148148145,0.3,Synchronized spike across 13 PINs (48%) in district Patiala,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-001172,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-028960,BIO,Biometric Churn,452010,Indore,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.359693853809496,HIGH,9.87338386090058,0.3,Biometric recapture ratio 987.3% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001171,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-046479,CPS,Coordinated PIN Spike,452010,Indore,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.359693853809496,HIGH,44.208232907212654,6.0,"Coordinated spike: Enrollment 49.8x, Demo 56.1x, Bio 26.6x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001170,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-010489,DMS,Demographic Surge,452010,Indore,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.359693853809496,HIGH,56.130434782608695,3.0,Demographic update velocity 56.13x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001169,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-002838,MES,Mass Enrollment Spike,452010,Indore,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.359693853809496,HIGH,49.84444444444444,4.0,Enrollment velocity 49.84x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001168,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MPS-049675,MPS,Multi-PIN Synchronization,"185131, 185132, 185135, 185151, 185152...",Rajouri,Jammu And Kashmir,2026-01-12,N/A,N/A,6.366666666666667,HIGH,0.6428571428571429,0.3,Synchronized spike across 9 PINs (64%) in district Rajouri,INVESTIGATE: District-wide audit required. Check for common operators/centers across flagged PINs.,ALERT-001167,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-045840,CPS,Coordinated PIN Spike,121001,Faridabad,Haryana,2026-01-12,2025-05-01 00:00:00,2025-12-29 00:00:00,6.374666340274814,HIGH,53.99749908439282,6.0,"Coordinated spike: Enrollment 69.5x, Demo 67.5x, Bio 24.9x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001166,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-023317,BIO,Biometric Churn,121001,Faridabad,Haryana,2026-01-12,2025-05-01 00:00:00,2025-12-29 00:00:00,6.374666340274814,HIGH,6.622882710131032,0.3,Biometric recapture ratio 662.3% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001165,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-009300,DMS,Demographic Surge,121001,Faridabad,Haryana,2026-01-12,2025-05-01 00:00:00,2025-12-29 00:00:00,6.374666340274814,HIGH,67.52173913043478,3.0,Demographic update velocity 67.52x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001164,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-001812,MES,Mass Enrollment Spike,121001,Faridabad,Haryana,2026-01-12,2025-05-01 00:00:00,2025-12-29 00:00:00,6.374666340274814,HIGH,69.53333333333333,4.0,Enrollment velocity 69.53x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001163,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-040813,BIO,Biometric Churn,241124,Hardoi,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.378168026266089,HIGH,4.08179581795818,0.3,Biometric recapture ratio 408.2% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001162,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-005736,MES,Mass Enrollment Spike,241124,Hardoi,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.378168026266089,HIGH,72.26666666666667,4.0,Enrollment velocity 72.27x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001161,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-014729,DMS,Demographic Surge,241124,Hardoi,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.378168026266089,HIGH,32.51207729468599,3.0,Demographic update velocity 32.51x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001160,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-048495,CPS,Coordinated PIN Spike,241124,Hardoi,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,6.378168026266089,HIGH,40.25075661126517,6.0,"Coordinated spike: Enrollment 72.3x, Demo 32.5x, Bio 16.0x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001159,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-016300,DMS,Demographic Surge,733201,Uttar Dinajpur,West Bengal,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,6.38657047558373,HIGH,41.628019323671495,3.0,Demographic update velocity 41.63x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001158,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-035264,BIO,Biometric Churn,322230,Karauli,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.3460035530755485,HIGH,4.702002355712603,0.3,Biometric recapture ratio 470.2% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001179,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-006984,MES,Mass Enrollment Spike,733201,Uttar Dinajpur,West Bengal,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,6.38657047558373,HIGH,58.2,4.0,Enrollment velocity 58.20x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001157,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-DMS-012819,DMS,Demographic Surge,322230,Karauli,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.3460035530755485,HIGH,22.181159420289855,3.0,Demographic update velocity 22.18x exceeds threshold of 3.0x,Sample audit of recent demographic updates. Flag for supervisor review.,ALERT-001180,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-CPS-047238,CPS,Coordinated PIN Spike,421306,Thane,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,6.339337054973772,HIGH,43.86328851218193,6.0,"Coordinated spike: Enrollment 47.8x, Demo 56.4x, Bio 27.4x",Multi-dimensional audit within 72 hours. Cross-reference with nearby PINs.,ALERT-001182,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-001313,MES,Mass Enrollment Spike,496001,Raigarh,Chhattisgarh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.30987461093236,HIGH,38.333333333333336,4.0,Enrollment velocity 38.33x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001203,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-021561,BIO,Biometric Churn,496001,Raigarh,Chhattisgarh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,6.30987461093236,HIGH,16.09391304347826,0.3,Biometric recapture ratio 1609.4% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001202,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-MES-001784,MES,Mass Enrollment Spike,390019,Vadodara,Gujarat,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,6.316000579943726,HIGH,47.644444444444446,4.0,Enrollment velocity 47.64x exceeds threshold of 4.0x,Schedule field verification within 48 hours. Review enrollment center logs.,ALERT-001201,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
IOC-BIO-023161,BIO,Biometric Churn,390019,Vadodara,Gujarat,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,6.316000579943726,HIGH,7.036847014925373,0.3,Biometric recapture ratio 703.7% exceeds threshold of 30%,Operator performance review. Compare biometric quality scores over time.,ALERT-001200,OPEN,UNASSIGNED,2026-01-12 19:38:53,2
